"Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Dim.6","Dim.7","Dim.8","Dim.9","Dim.10","ID","Type","Firing Pattern","Input Resistance","Tau Membrane","Threshold Current","AP Amplitude","AP Halfwidth","Voltage Threshold","Max DepolRate","Max RepolRate","Sag 90mV","RMP","Cluster"
4.93588639313119,0.182220136979344,-0.238385254710996,1.24239485765885,-1.29176487805206,1.05621112268221,1.93673821389188,0.287170075499044,0.912793218524446,-0.374673860761361,"P4_iMNTB","Projected2","Tonic",0.2125,8.88,160,47.5529,0.530047,-40.5379,268.049,-86.8625,5.42,-75.23,"1"
7.64049674618852,-3.68573913531235,4.36202066954456,3.70512803564196,0.684358882169039,4.2340769498934,2.13184078944631,-1.71704052604324,1.67758589881916,-1.7508455344793,"P4_iMNTB","Projected2","Tonic",0.4645,22.12,60,46.6461,0.741028,-43.2986,161.118,-75.8664,5.491,-65.06,"3"
4.2920217183093,-1.08707140067716,-0.0333570270986132,2.18743951334432,-1.2636488732711,0.649093116639476,1.78819248048638,0.545205090662797,0.98854854278689,-0.163283473433903,"P4_iMNTB","Projected2","Tonic",0.2253,9.81,100,55.625,0.536739,-44.8316,286.259,-97.7661,5.259,-76.27,"1"
4.86327133054108,-2.11077750783058,-1.15907952424808,0.785195572293781,-0.376491413665032,1.38945945689489,2.47424673642238,0.149917187344711,1.81355821320106,-0.358129385945548,"P4_iMNTB","Projected2","Tonic",0.3008,11.38,180,45.3322,0.552444,-45.3322,363.69,-87.5984,2.944,-80.06,"3"
3.4753138180258,-0.0838571808420456,0.661501492474526,0.649928036766679,-0.911117133047742,0.956106982925179,1.00376768601085,0.217090028519217,0.9471157338469,0.31743064427136,"P4_iMNTB","Projected2","Tonic",0.2253,10.68,140,51.4328,0.434111,-42.1098,344.137,-112.626,6.496,-74.1,"1"
6.85428199103772,-2.06533373475347,0.456274554856132,2.83231892484763,-1.39588141306811,0.699826435003779,2.83410958420262,0.273235572337501,1.29945756839267,-1.60491650049012,"P4_iMNTB","Projected2","Tonic",0.309,10.43,50,45.426,0.679498,-42.9858,162.683,-79.7771,4.215,-76.36,"3"
5.54320465699069,-1.01752076717204,-0.505524841044408,2.3758129791814,-0.971523035237986,1.17162267490104,2.46088159362186,0.0217716857793229,1.99586305648997,-0.89364974858728,"P4_iMNTB","Projected2","Tonic",0.2418,10.03,135,44.769,0.623606,-44.6752,316.762,-76.6486,4.611,-76.05,"3"
6.37485093226136,-1.52882049705749,4.7114551625969,2.87820467241318,0.559325988337386,2.12754030680015,2.73857603955816,-1.59628886156773,0.977621021778543,-1.41236838005429,"P4_iMNTB","Projected2","Tonic",0.4685,15.46,50,48.5232,0.642792,-40.8897,212.739,-86.8163,7.315,-62.84,"3"
5.91182666276781,0.240055943003837,-1.54434147956978,2.90747810795139,-0.856522154580598,1.40647011757798,2.33340770001445,0.457464633065009,1.48451694920398,-1.25542976688985,"P4_iMNTB","Projected2","Phasic",0.171,8.03,200,44.6126,0.648915,-44.6126,211.957,-81.3413,5.179,-75.87,"3"
4.87669081208448,2.89643279575456,3.06723375928133,3.3530509499998,-1.20688881495401,2.22157024898183,2.10410889172619,-0.715119224629361,1.35467620113521,-0.761745807617805,"P4_iMNTB","Projected2","Tonic",0.183,9.67,140,51.683,0.600472,-36.6975,335.533,-93.0733,10.662,-61.47,"1"
3.66095428699297,-1.76981522007192,-2.65555862630503,2.11016715173129,-0.946583041669287,0.464820492240948,1.44757523667092,0.823965482896651,1.67240055117989,0.033368263565506,"P4_iMNTB","Projected2","Phasic",0.161,9.02,160,53.1222,0.526701,-50.8696,348.047,-100.112,3.098,-82.1,"1"
5.68521280235856,1.05324105324473,-0.210340276220026,4.25434070725067,-1.27895167016904,1.29992384090855,2.08799356695077,0.444756463798062,2.23726473974332,-1.05938818605002,"P4_iMNTB","Projected2","Phasic",0.126,8.19,140,47.4908,0.678303,-44.8316,281.566,-61.7881,8.001,-71.8,"1"
5.51538361919356,-0.335050976198159,-0.919259918637703,3.81550818736354,-1.33808150886894,1.69549485416413,2.33649697181508,0.0637953314978143,1.84935869200421,-0.998989381794957,"P4_iMNTB","Projected2","Tonic",0.1573,9.61,150,50.4004,0.673401,-45.645,287.041,-77.4307,4.965,-74.18,"3"
7.52986016140229,-0.134119447140175,1.174001839922,3.07617172120556,-1.90729125914173,2.1035257626161,3.02298549732771,0.0255966780345817,1.63173460341723,-1.80759104768011,"P4_iMNTB","Projected2","Phasic",0.248,10.92,100,42.3288,0.727934,-37.1042,187.711,-66.4809,6.178,-71.912,"3"
8.82187325544945,-2.84903833350366,0.821405729565123,3.9833721594072,-2.07167864627028,3.34528367241633,3.78259256027757,-0.197651660548877,2.42692740645616,-2.32965466085618,"P4_iMNTB","Projected2","Tonic",0.306,15.35,70,42.6416,0.858686,-39.2941,197.878,-53.9669,3.23,-75.34,"3"
8.46508313608161,-0.440747322564522,0.415192322357911,4.48531388183089,-1.73520232818065,2.76074040441124,3.39355097347083,0.399206211790355,2.51541196402496,-2.39965549849491,"P4_iMNTB","Projected2","Tonic",0.219,11.58,120,40.483,0.841954,-39.8573,175.979,-53.1848,6.435,-73.24,"3"
7.84252624785938,-0.901799813614101,-1.13883364134187,3.84403336967801,-2.13498658107784,3.00628120090652,2.57158404216601,0.259108561382652,2.78959283520241,-2.09348696984475,"P4_iMNTB","Projected2","Phasic",0.1463,12.4,150,37.9176,0.798204,-41.6405,225.253,-67.263,4.301,-76.72,"3"
4.78449838906962,-2.40798112066627,-0.66493499099912,2.1614862400671,-1.24109403994153,0.477136218388529,2.79306463698875,-0.0192254632884336,0.894363276894233,-0.601978871678623,"P4_iMNTB","Projected2","Tonic",0.2903,9.57,90,54.7803,0.583188,-45.864,289.388,-100.895,2.189,-78.08,"3"
5.14313154565156,-3.60912609754196,-1.50080637084106,1.68169149215512,-1.5330308929448,1.49558518386291,1.31515559024561,0.330632422246573,1.30956330183051,-0.385980456641333,"P4_iMNTB","Projected2","Phasic",0.2323,13.86,100,50.2439,0.568531,-47.0841,247.935,-97.7661,1.076,-82.31,"3"
2.91935892071078,-2.06883809250963,-0.128819790684834,0.600534834430212,-0.743724490242738,0.416151241984694,2.11957321513056,-0.032907402900193,0.364985885756351,0.308053858371271,"P4_iMNTB","Projected2","Phasic",0.3105,10.1,120,59.5982,0.440325,-45.2383,369.947,-136.872,2.922,-77.44,"1"
