"PC1","PC2","PC3","ID","Type","Firing Pattern","Cell ID"
0.520082866570423,1.33714002118025,-0.369850830647182,"P6_iMNTB","Projected5","Phasic","12312022_S1C3"
2.46581183746034,-0.608439039887709,-0.632026472798515,"P6_iMNTB","Projected5","Phasic","12312022_S2C1"
4.2628617282388,-0.223202395166543,-0.103914008377851,"P6_iMNTB","Projected5","Phasic","12292023_S1C1"
3.01905535929447,1.08140525464256,-1.73475254812097,"P6_iMNTB","Projected5","Phasic","12292023_S1C3"
3.94761171063694,-0.218584175257336,0.177179450007908,"P6_iMNTB","Projected5","Phasic","12292023_S2C1"
2.6754018955186,-0.322484079162793,1.33181039666824,"P6_iMNTB","Projected5","Tonic","01182024_S1C1"
-1.11102151928511,-2.00227099150904,1.1622115198193,"P6_iMNTB","Projected5","Tonic","01232024_S1C1"
2.23040020327856,4.11676535671435,0.212618906645276,"P6_iMNTB","Projected5","Phasic","01192024_S1C1"
1.35718668671891,0.811826921361506,0.440149109524058,"P6_iMNTB","Projected5","Tonic","01192024_S1C2"
4.66003946548663,2.47476563924409,0.99203939480115,"P6_iMNTB","Projected5","Phasic","03012024_S1C1"
7.39193325279963,-2.05888423814563,1.34409258575343,"P6_iMNTB","Projected5","Phasic","03132024_S2C1"
2.7152393335473,3.16974923393576,-0.492941707447413,"P6_iMNTB","Projected5","Phasic","03142024_S2C1"
6.20317973903654,3.22441514871831,1.39639643091623,"P9_TeNT","Projected1","Tonic","08122022_S1C2"
3.24503101582903,0.343225714035018,4.1601192658436,"P9_TeNT","Projected1","Tonic","08122022_S1C3"
-0.0896840877788638,-1.67084387770428,4.03499996369045,"P9_TeNT","Projected1","Tonic","08122022_S2C1"
1.26424483774633,2.26433635343302,1.44049748576322,"P9_TeNT","Projected1","Tonic","08122022_S2C2"
3.44812029227485,-0.789912827273401,3.16906989917654,"P9_TeNT","Projected1","Tonic","03232022_S1C3"
4.68915753992664,-3.12920406095018,2.4902196216231,"P9_TeNT","Projected1","Tonic","03232022_S1C4"
-2.01133873403519,1.34680187345523,1.15816391355478,"P9_TeNT","Projected1","Tonic","10142022_S1C2"
0.96233684577866,-2.18967224963429,3.08610358554885,"P9_TeNT","Projected1","Tonic","10142022_S1C3"
1.63505696413578,-1.67247242121189,0.654534449340347,"P9_TeNT","Projected1","Tonic","12172022_S2C2"
3.37686472475511,0.383846527775954,-0.668953707112408,"P9_TeNT","Projected1","Tonic","12172022_S2C3"
1.65256908906495,1.42363982686811,3.38670903016804,"P9_TeNT","Projected1","Tonic","02062024_S2C2"
-2.30211476657622,0.52457132157745,1.5284718193316,"P9_TeNT","Projected1","Tonic","02062024_S3C1"
-0.417982566978493,2.56228337361457,4.02698939223451,"P9_TeNT","Projected1","Tonic","02072024_S2C1"
1.64586266943938,3.30449708798458,3.65329815882079,"P9_TeNT","Projected1","Tonic","02072024_S2C2"
3.69324919453865,-1.91531835809052,1.45120882817797,"P9_TeNT","Projected1","Tonic","02072024_S3C2"
-0.0534915095114209,-0.501523067822091,1.91965369115414,"P9_TeNT","Projected1","Tonic","02072024_S3C3"
3.19679099584095,-2.42789402939104,2.91037370111105,"P9_TeNT","Projected1","Tonic","04142024_S1C2"
-0.0371590186525005,0.777829520219734,-1.42106998752577,"P9_iMNTB","Original","Phasic","12232024_S1C2"
1.88198344929078,1.40567834388754,-0.358122858719225,"P9_iMNTB","Original","Phasic","12232024_S1C4"
0.126213142564403,1.05683878700657,0.233257575696302,"P9_iMNTB","Original","Phasic","08122022_S1C1"
1.16623687152609,-1.09397225180343,2.05375577574783,"P9_iMNTB","Original","Phasic","08122022_S1C4"
-1.45022510196061,2.73103771795795,0.461777536333592,"P9_iMNTB","Original","Phasic","03232022_S1C1"
2.80612013492265,1.83838049737159,-1.81621857887795,"P9_iMNTB","Original","Phasic","03232022_S1C2"
0.216217693900787,1.14797307654609,-2.62842982323152,"P9_iMNTB","Original","Phasic","10142022_S1C1"
-0.00106272146018044,-3.14961484573876,0.581613644433608,"P9_iMNTB","Original","Tonic","12172022_S1C1"
0.577543036791176,0.497282652716778,0.067829457617875,"P9_iMNTB","Original","Phasic","12172022_S2C1"
4.7107545553713,-0.646956561625956,1.52181012776416,"P9_iMNTB","Original","Phasic","12172022_S2C4"
-1.53802708504685,0.0923968546759792,0.586443613468853,"P9_iMNTB","Original","Tonic","12172022_S3C1"
-3.94626926870105,0.728633743429275,-0.720105199946063,"P9_iMNTB","Original","Phasic","02062024_S1C1"
-0.166734206402162,1.44278190791816,1.8557570567296,"P9_iMNTB","Original","Phasic","02062024_S4C1"
-2.68903036798332,0.5211432887229,0.269056948207856,"P9_iMNTB","Original","Phasic","02072024_S1C1"
-0.598256395589804,1.93120628429383,1.73937692172484,"P9_iMNTB","Original","Phasic","02072024_S3C1"
-0.88914545816216,-1.0996129992928,-0.690146210754081,"P9_iMNTB","Original","Phasic","02132024_S1C1"
2.69997627271094,-1.60149941303479,-0.920033167477902,"P9_iMNTB","Original","Phasic","04142024_S1C1"
-0.747811844952975,-3.61085392930563,-1.75050042755861,"P9_iMNTB","Original","Phasic","12232024_S1C1"
-2.12132368816649,-2.96867267394504,0.933947596366613,"P9_iMNTB","Original","Tonic","12232024_S2C3"
